,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
1640,LAC,LAC @ PHX,10/26/2019,,L,24,67,24,45,53.3,6,17,35.3,13,16,81.3,4,13,17,12,8,5,3,21,-8
1641,SAS,SAS vs. WAS,10/26/2019,,W,24,64,25,45,55.6,5,13,38.5,9,11,81.8,6,17,23,12,4,1,5,10,2
1642,WAS,WAS @ SAS,10/26/2019,,L,24,62,23,49,46.9,9,16,56.3,7,10,70.0,5,14,19,15,5,1,3,9,-2
1643,SAC,SAC @ UTA,10/26/2019,,L,24,40,15,46,32.6,1,15,6.7,9,11,81.8,4,14,18,7,6,5,2,8,-7
1644,BOS,BOS @ NYK,10/26/2019,,W,24,72,26,44,59.1,9,16,56.3,11,19,57.9,6,20,26,16,7,8,4,14,28
1645,IND,IND @ CLE,10/26/2019,,L,24,51,19,44,43.2,7,15,46.7,6,7,85.7,4,15,19,12,9,5,0,11,6
1646,UTA,UTA vs. SAC,10/26/2019,,W,24,47,19,36,52.8,5,15,33.3,4,5,80.0,1,23,24,11,15,2,1,12,7
1647,ATL,ATL vs. ORL,10/26/2019,,W,24,51,21,40,52.5,4,13,30.8,5,10,50.0,6,22,28,10,12,2,3,16,2
1648,DET,DET vs. PHI,10/26/2019,,L,24,54,21,39,53.8,6,10,60.0,6,15,40.0,4,13,17,10,11,4,4,16,-9
1649,CLE,CLE vs. IND,10/26/2019,,W,24,45,19,36,52.8,2,15,13.3,5,8,62.5,3,14,17,11,11,5,5,10,-6
1650,HOU,HOU vs. NOP,10/26/2019,,W,24,65,21,47,44.7,8,23,34.8,15,17,88.2,4,22,26,12,10,1,2,11,3
1651,ORL,ORL @ ATL,10/26/2019,,L,24,49,16,49,32.7,1,12,8.3,16,17,94.1,9,15,24,4,5,4,4,9,-2
1652,CHI,CHI vs. TOR,10/26/2019,,L,24,44,13,47,27.7,5,18,27.8,13,18,72.2,4,15,19,10,7,6,1,12,-16
1653,TOR,TOR @ CHI,10/26/2019,,W,24,60,20,40,50.0,8,20,40.0,12,13,92.3,5,27,32,16,13,4,9,14,16
1654,NYK,NYK vs. BOS,10/26/2019,,L,24,44,14,39,35.9,5,16,31.3,11,16,68.8,4,16,20,9,10,3,3,14,-28
1655,PHX,PHX vs. LAC,10/26/2019,,W,24,75,22,41,53.7,10,19,52.6,21,26,80.8,6,17,23,17,10,6,2,13,8
1656,MIA,MIA @ MIL,10/26/2019,,W,24,68,23,45,51.1,10,22,45.5,12,17,70.6,4,20,24,16,8,4,2,13,17
1657,NOP,NOP @ HOU,10/26/2019,,L,24,62,24,55,43.6,8,28,28.6,6,7,85.7,5,17,22,13,5,5,0,16,-3
1658,PHI,PHI @ DET,10/26/2019,,W,24,63,21,41,51.2,9,17,52.9,12,16,75.0,2,17,19,18,9,8,2,12,9
1659,MIL,MIL vs. MIA,10/26/2019,,L,24,51,17,42,40.5,3,20,15.0,14,16,87.5,4,18,22,5,10,4,1,14,-17
1660,POR,POR @ SAC,10/25/2019,,W,24,65,23,40,57.5,5,13,38.5,14,16,87.5,3,17,20,11,9,2,2,15,10
1661,BOS,BOS vs. TOR,10/25/2019,,W,24,62,23,55,41.8,11,25,44.0,5,5,100.0,9,15,24,12,3,1,6,10,5
1662,NOP,NOP vs. DAL,10/25/2019,,L,24,52,19,48,39.6,9,23,39.1,5,9,55.6,6,24,30,14,7,3,3,9,1
1663,CHA,CHA vs. MIN,10/25/2019,,L,24,43,16,44,36.4,5,14,35.7,6,9,66.7,6,11,17,11,8,5,4,12,-20
1664,SAC,SAC vs. POR,10/25/2019,,L,24,55,17,42,40.5,5,18,27.8,16,18,88.9,7,12,19,8,9,6,1,16,-10
1665,DAL,DAL @ NOP,10/25/2019,,W,24,51,19,48,39.6,5,22,22.7,8,12,66.7,7,22,29,10,6,5,3,11,-1
1666,OKC,OKC vs. WAS,10/25/2019,,L,24,39,17,45,37.8,2,13,15.4,3,3,100.0,5,21,26,7,12,4,2,8,-6
1667,MIN,MIN @ CHA,10/25/2019,,W,24,63,23,44,52.3,8,19,42.1,9,12,75.0,8,22,30,15,10,3,3,9,20
1668,TOR,TOR @ BOS,10/25/2019,,L,24,57,20,39,51.3,9,15,60.0,8,9,88.9,2,18,20,12,10,0,2,14,-5
1669,NYK,NYK @ BKN,10/25/2019,,L,24,58,21,37,56.8,10,15,66.7,6,12,50.0,3,14,17,11,14,8,1,16,9
1670,DEN,DEN vs. PHX,10/25/2019,,W,24,56,18,42,42.9,2,12,16.7,18,22,81.8,2,19,21,12,3,3,4,13,6
1671,PHX,PHX @ DEN,10/25/2019,,L,24,50,14,40,35.0,5,18,27.8,17,18,94.4,5,20,25,9,6,2,1,17,-6
1672,LAL,LAL vs. UTA,10/25/2019,,W,24,52,18,40,45.0,4,14,28.6,12,17,70.6,3,12,15,9,4,8,3,13,3
1673,UTA,UTA @ LAL,10/25/2019,,L,24,49,15,32,46.9,5,13,38.5,14,14,100.0,0,18,18,10,10,2,2,13,-3
1674,MEM,MEM vs. CHI,10/25/2019,,L,24,42,17,49,34.7,4,14,28.6,4,8,50.0,11,15,26,9,9,3,0,13,-21
1675,BKN,BKN vs. NYK,10/25/2019,,W,24,49,16,36,44.4,7,16,43.8,10,18,55.6,6,15,21,6,14,5,0,14,-9
1676,CHI,CHI @ MEM,10/25/2019,,W,24,63,22,43,51.2,6,18,33.3,13,17,76.5,4,20,24,10,6,7,5,11,21
1677,WAS,WAS @ OKC,10/25/2019,,W,24,45,17,47,36.2,6,18,33.3,5,6,83.3,7,19,26,8,10,6,4,9,6
1678,MIL,MIL @ HOU,10/24/2019,,W,24,67,26,52,50.0,7,19,36.8,8,13,61.5,3,26,29,17,1,2,5,14,22
1679,DET,DET vs. ATL,10/24/2019,,L,24,37,10,39,25.6,2,18,11.1,15,16,93.8,5,15,20,6,9,4,2,12,-20
1680,GSW,GSW vs. LAC,10/24/2019,,L,24,68,19,46,41.3,8,18,44.4,22,23,95.7,6,12,18,14,4,4,0,7,-8
1681,LAC,LAC @ GSW,10/24/2019,,W,24,76,29,43,67.4,12,21,57.1,6,9,66.7,1,18,19,20,9,2,2,17,8
1682,ATL,ATL @ DET,10/24/2019,,W,24,57,21,41,51.2,4,14,28.6,11,13,84.6,4,20,24,14,8,7,2,9,20
1683,HOU,HOU vs. MIL,10/24/2019,,L,24,45,12,45,26.7,5,27,18.5,16,21,76.2,6,23,29,10,5,1,4,13,-22
1684,SAS,SAS vs. NYK,10/23/2019,,W,24,61,20,40,50.0,3,10,30.0,18,20,90.0,3,19,22,10,9,2,2,11,1
1685,PHX,PHX vs. SAC,10/23/2019,,W,24,70,28,47,59.6,9,17,52.9,5,8,62.5,4,17,21,16,9,9,5,15,34
1686,OKC,OKC @ UTA,10/23/2019,,L,24,49,16,39,41.0,4,13,30.8,13,20,65.0,4,19,23,6,6,0,1,9,-2
1687,BKN,BKN vs. MIN,10/23/2019,,L,24,59,23,41,56.1,8,14,57.1,5,9,55.6,4,19,23,9,12,4,3,18,12
1688,PHI,PHI vs. BOS,10/23/2019,,W,24,58,22,45,48.9,5,15,33.3,9,13,69.2,8,21,29,15,9,5,4,21,13
1689,MEM,MEM @ MIA,10/23/2019,,L,24,41,15,44,34.1,2,20,10.0,9,16,56.3,5,14,19,9,11,4,5,15,-25
1690,SAC,SAC @ PHX,10/23/2019,,L,24,36,11,39,28.2,3,13,23.1,11,17,64.7,8,14,22,8,19,4,2,13,-34
1691,CLE,CLE @ ORL,10/23/2019,,L,24,44,17,45,37.8,5,20,25.0,5,8,62.5,5,26,31,11,7,4,2,7,5
1692,DET,DET @ IND,10/23/2019,,W,24,65,19,37,51.4,8,14,57.1,19,23,82.6,6,17,23,13,7,1,2,16,10
1693,MIN,MIN @ BKN,10/23/2019,,W,24,47,16,48,33.3,4,21,19.0,11,15,73.3,4,14,18,7,7,7,2,8,-12
1694,NYK,NYK @ SAS,10/23/2019,,L,24,60,23,48,47.9,6,16,37.5,8,11,72.7,3,19,22,12,6,8,0,19,-1
1695,MIA,MIA vs. MEM,10/23/2019,,W,24,66,23,43,53.5,5,12,41.7,15,17,88.2,4,24,28,9,9,4,4,16,25
1696,DEN,DEN @ POR,10/23/2019,,W,24,54,17,41,41.5,9,18,50.0,11,14,78.6,4,16,20,11,7,5,1,12,4
1697,ORL,ORL vs. CLE,10/23/2019,,W,24,39,16,43,37.2,2,12,16.7,5,10,50.0,4,20,24,12,6,6,2,10,-5
1698,CHI,CHI @ CHA,10/23/2019,,L,24,70,27,49,55.1,6,14,42.9,10,12,83.3,8,16,24,13,7,7,4,9,7
1699,UTA,UTA vs. OKC,10/23/2019,,W,24,51,20,47,42.6,3,13,23.1,8,8,100.0,7,18,25,7,3,2,2,18,2
1700,BOS,BOS @ PHI,10/23/2019,,L,24,45,15,42,35.7,3,10,30.0,12,21,57.1,7,13,20,9,8,2,0,13,-13
1701,CHA,CHA vs. CHI,10/23/2019,,W,24,63,21,42,50.0,13,22,59.1,8,11,72.7,3,13,16,14,9,2,1,8,-7
1702,DAL,DAL vs. WAS,10/23/2019,,W,24,46,15,38,39.5,4,19,21.1,12,16,75.0,4,21,25,10,11,1,5,9,-6
1703,WAS,WAS @ DAL,10/23/2019,,L,24,52,20,48,41.7,8,21,38.1,4,5,80.0,7,19,26,13,8,4,2,17,6
1704,POR,POR vs. DEN,10/23/2019,,L,24,50,19,44,43.2,5,18,27.8,7,9,77.8,7,18,25,6,10,2,2,13,-4
1705,IND,IND vs. DET,10/23/2019,,L,24,55,17,41,41.5,4,11,36.4,17,19,89.5,4,13,17,13,8,1,3,18,-10
1706,TOR,TOR vs. NOP,10/22/2019,,W,24,61,20,48,41.7,8,20,40.0,13,17,76.5,7,13,20,12,5,4,2,10,5
1707,NOP,NOP @ TOR,10/22/2019,,L,24,56,19,39,48.7,8,19,42.1,10,13,76.9,5,17,22,11,10,0,2,16,-5
1708,LAC,LAC vs. LAL,10/22/2019,,W,24,50,18,39,46.2,5,17,29.4,9,12,75.0,6,16,22,13,7,5,2,9,2
1709,LAL,LAL @ LAC,10/22/2019,,L,24,48,19,46,41.3,8,19,42.1,2,3,66.7,9,17,26,11,9,1,3,10,-2
