,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
0,MEM,MEM vs. DET,02/03/2020,,W,48,96,42,90,46.7,2,17,11.8,10,12,83.3,7,40,47,27,11,6,12,18,14
1,DEN,DEN vs. IND,01/19/2020,,L,48,107,41,88,46.6,3,23,13.0,22,32,68.8,12,32,44,22,9,10,4,19,-8
2,GSW,GSW @ MIN,01/02/2020,,L,48,84,33,77,42.9,3,20,15.0,15,21,71.4,7,36,43,20,17,9,1,20,-15
3,NOP,NOP @ DAL,12/07/2019,,L,48,84,32,89,36.0,3,32,9.4,17,21,81.0,8,26,34,17,15,4,2,23,-46
4,GSW,GSW @ ATL,12/02/2019,,L,48,79,33,83,39.8,3,17,17.6,10,12,83.3,18,28,46,17,25,11,8,20,-25
5,SAS,SAS @ MIN,11/13/2019,,L,48,114,44,90,48.9,3,17,17.6,23,29,79.3,10,34,44,24,12,4,4,23,-15
6,ORL,ORL @ OKC,11/05/2019,,L,48,94,32,82,39.0,3,22,13.6,27,31,87.1,16,37,53,15,14,5,8,24,-8
7,MEM,MEM vs. HOU,11/04/2019,,L,48,100,40,94,42.6,3,25,12.0,17,21,81.0,13,38,51,19,15,13,7,21,-7
8,PHX,PHX vs. IND,01/22/2020,,L,48,87,30,84,35.7,4,20,20.0,23,26,88.5,9,35,44,13,13,7,3,20,-25
9,LAC,LAC @ ATL,01/22/2020,,L,48,95,33,78,42.3,4,21,19.0,25,39,64.1,8,37,45,19,14,5,8,20,-7
10,PHX,PHX @ ATL,01/14/2020,,L,48,110,40,87,46.0,4,20,20.0,26,32,81.3,10,30,40,20,12,9,6,19,-13
11,NYK,NYK @ LAL,01/07/2020,,L,48,87,37,95,38.9,4,20,20.0,9,16,56.3,15,32,47,15,16,10,3,20,-30
12,DET,DET @ UTA,12/30/2019,,L,48,81,30,79,38.0,4,14,28.6,17,23,73.9,10,33,43,14,17,10,5,20,-23
13,CLE,CLE @ MIN,12/28/2019,,W,48,94,32,77,41.6,4,20,20.0,26,36,72.2,14,46,60,13,29,9,4,21,6
14,POR,POR vs. NOP,12/23/2019,,L,48,94,37,91,40.7,4,29,13.8,16,18,88.9,8,40,48,17,11,6,6,17,-8
15,SAC,SAC @ BKN,11/22/2019,,L,48,97,39,86,45.3,4,26,15.4,15,19,78.9,7,26,33,26,16,8,2,25,-19
16,CHI,CHI vs. HOU,11/09/2019,,L,48,94,37,98,37.8,4,32,12.5,16,18,88.9,11,35,46,21,15,14,5,22,-23
17,IND,IND vs. DET,11/08/2019,,W,48,112,43,83,51.8,4,15,26.7,22,25,88.0,10,34,44,23,13,6,8,16,6
18,LAC,LAC vs. POR,11/07/2019,,W,48,107,39,89,43.8,4,23,17.4,25,30,83.3,13,44,57,20,17,6,12,14,6
19,OKC,OKC vs. POR,10/30/2019,,L,48,99,33,84,39.3,4,27,14.8,29,37,78.4,13,42,55,15,19,8,2,21,-3
20,GSW,GSW @ BKN,02/05/2020,,L,48,88,35,96,36.5,5,39,12.8,13,18,72.2,7,27,34,20,7,6,7,14,-41
21,SAS,SAS vs. PHX,01/24/2020,,L,48,99,33,78,42.3,5,25,20.0,28,33,84.8,10,33,43,19,14,9,8,22,-4
22,NYK,NYK vs. NOP,01/10/2020,,L,48,111,46,100,46.0,5,27,18.5,14,20,70.0,14,32,46,26,13,13,1,16,-12
23,CLE,CLE @ DET,01/09/2020,,W,53,115,48,91,52.7,5,20,25.0,14,20,70.0,10,29,39,24,15,9,5,18,3
24,GSW,GSW @ SAC,01/06/2020,,L,48,98,34,86,39.5,5,26,19.2,25,32,78.1,10,34,44,19,19,13,4,18,-13
25,ORL,ORL vs. ATL,12/30/2019,,L,48,93,37,89,41.6,5,25,20.0,14,24,58.3,11,29,40,22,9,9,6,17,-8
26,OKC,OKC @ CHA,12/27/2019,,W,53,104,40,89,44.9,5,31,16.1,19,31,61.3,10,39,49,19,14,8,4,23,2
27,CHA,CHA @ IND,12/15/2019,,L,48,85,28,91,30.8,5,32,15.6,24,35,68.6,17,39,56,18,12,4,5,21,-22
28,PHI,PHI @ BKN,12/15/2019,,L,48,89,37,86,43.0,5,26,19.2,10,17,58.8,7,31,38,19,16,9,13,20,-20
29,LAL,LAL @ ATL,12/15/2019,,W,48,101,36,84,42.9,5,31,16.1,24,33,72.7,13,43,56,21,22,14,9,24,5
30,SAS,SAS vs. CLE,12/12/2019,,L,53,109,42,86,48.8,5,16,31.3,20,25,80.0,2,34,36,19,12,11,7,21,-8
31,OKC,OKC vs. MIN,12/06/2019,,W,53,139,49,88,55.7,5,18,27.8,36,40,90.0,9,30,39,19,10,8,9,20,12
32,DEN,DEN @ BOS,12/06/2019,,L,48,95,39,94,41.5,5,30,16.7,12,15,80.0,12,29,41,18,14,5,4,15,-13
33,UTA,UTA @ PHI,12/02/2019,,L,48,94,38,81,46.9,5,22,22.7,13,20,65.0,5,37,42,23,20,6,8,26,-9
34,SAS,SAS vs. MIN,11/27/2019,,L,48,101,41,97,42.3,5,29,17.2,14,17,82.4,8,38,46,25,6,4,8,18,-12
35,PHI,PHI vs. SAC,11/27/2019,,W,48,97,36,77,46.8,5,26,19.2,20,24,83.3,7,42,49,20,17,8,10,12,6
36,SAS,SAS vs. POR,11/16/2019,,L,48,116,41,88,46.6,5,18,27.8,29,34,85.3,7,36,43,25,10,8,7,17,-5
37,GSW,GSW vs. BOS,11/15/2019,,L,48,100,34,82,41.5,5,28,17.9,27,34,79.4,12,43,55,17,20,8,4,19,-5
38,CLE,CLE @ PHI,11/12/2019,,L,48,97,38,86,44.2,5,21,23.8,16,20,80.0,9,36,45,13,14,10,0,13,-1
39,CHA,CHA @ GSW,11/02/2019,,W,48,93,36,85,42.4,5,29,17.2,16,23,69.6,16,32,48,18,13,6,1,15,6
40,IND,IND vs. CLE,11/01/2019,,W,48,102,39,96,40.6,5,27,18.5,19,21,90.5,13,45,58,20,14,8,10,24,7
41,LAC,LAC vs. SAS,10/31/2019,,W,48,103,39,91,42.9,5,26,19.2,20,27,74.1,11,36,47,16,12,9,1,23,6
42,GSW,GSW @ OKC,10/27/2019,,L,48,92,30,92,32.6,5,33,15.2,27,31,87.1,12,27,39,17,15,13,2,15,-28
43,ORL,ORL @ ATL,10/26/2019,,L,48,99,35,99,35.4,5,31,16.1,24,26,92.3,17,29,46,15,10,8,7,15,-4
44,OKC,OKC vs. WAS,10/25/2019,,L,48,85,33,83,39.8,5,23,21.7,14,22,63.6,7,42,49,14,19,7,6,18,-12
45,MEM,MEM @ MIA,10/23/2019,,L,48,101,38,89,42.7,5,32,15.6,20,30,66.7,9,31,40,22,24,9,7,31,-19
46,NYK,NYK vs. ORL,02/06/2020,,W,48,105,43,92,46.7,6,20,30.0,13,19,68.4,10,29,39,27,14,12,5,23,2
47,PHX,PHX @ BKN,02/03/2020,,L,48,97,39,89,43.8,6,17,35.3,13,18,72.2,14,29,43,23,16,7,6,21,-22
48,PHX,PHX @ MIL,02/02/2020,,L,48,108,41,104,39.4,6,23,26.1,20,23,87.0,15,34,49,20,10,8,3,24,-21
49,MEM,MEM @ NOP,01/31/2020,,L,48,111,45,96,46.9,6,31,19.4,15,26,57.7,11,23,34,17,11,10,8,21,-28
50,CHI,CHI @ IND,01/29/2020,,L,53,106,45,85,52.9,6,33,18.2,10,15,66.7,6,28,34,26,20,10,3,17,-9
51,MEM,MEM vs. DEN,01/28/2020,,W,48,104,46,82,56.1,6,18,33.3,6,14,42.9,6,35,41,32,16,12,11,18,8
52,NYK,NYK vs. BKN,01/26/2020,,W,48,110,49,92,53.3,6,19,31.6,6,13,46.2,14,34,48,19,15,7,8,23,13
53,LAL,LAL @ PHI,01/25/2020,,L,48,91,35,76,46.1,6,31,19.4,15,23,65.2,6,29,35,23,22,12,1,18,-17
54,GSW,GSW vs. UTA,01/22/2020,,L,48,96,35,88,39.8,6,23,26.1,20,24,83.3,11,26,37,20,8,5,5,23,-33
55,NYK,NYK vs. PHI,01/18/2020,,L,48,87,35,88,39.8,6,25,24.0,11,18,61.1,12,36,48,20,14,4,5,18,-3
56,CHI,CHI @ BOS,01/13/2020,,L,48,101,37,81,45.7,6,25,24.0,21,26,80.8,7,31,38,16,14,5,5,22,-12
57,PHI,PHI @ IND,01/13/2020,,L,48,95,37,89,41.6,6,33,18.2,15,19,78.9,12,40,52,17,13,6,4,21,-6
58,DET,DET vs. CLE,01/09/2020,,L,53,112,48,98,49.0,6,20,30.0,10,16,62.5,19,27,46,20,16,8,9,25,-3
59,WAS,WAS @ ORL,01/08/2020,,L,48,89,36,84,42.9,6,23,26.1,11,19,57.9,10,30,40,24,23,8,5,22,-34
60,PHX,PHX vs. MEM,01/05/2020,,L,48,114,43,95,45.3,6,26,23.1,22,26,84.6,12,34,46,25,10,7,4,19,-7
61,LAL,LAL vs. DET,01/05/2020,,W,48,106,42,92,45.7,6,20,30.0,16,23,69.6,11,39,50,23,13,8,20,22,7
62,WAS,WAS vs. DEN,01/04/2020,,W,48,128,50,91,54.9,6,16,37.5,22,27,81.5,14,35,49,20,11,5,6,28,14
63,DEN,DEN @ WAS,01/04/2020,,L,48,114,40,87,46.0,6,29,20.7,28,34,82.4,9,24,33,18,12,6,2,23,-14
64,PHI,PHI @ HOU,01/03/2020,,L,48,108,42,92,45.7,6,27,22.2,18,25,72.0,10,34,44,32,11,7,6,22,-10
65,POR,POR @ WAS,01/03/2020,,W,48,122,45,88,51.1,6,25,24.0,26,33,78.8,11,30,41,16,7,6,7,21,19
66,BOS,BOS vs. ATL,01/03/2020,,W,48,109,41,93,44.1,6,25,24.0,21,29,72.4,12,42,54,23,13,9,7,16,3
67,TOR,TOR @ MIA,01/02/2020,,L,48,76,28,89,31.5,6,42,14.3,14,17,82.4,13,35,48,20,11,4,6,12,-8
68,PHX,PHX @ LAL,01/01/2020,,L,48,107,42,86,48.8,6,23,26.1,17,23,73.9,11,36,47,32,15,7,3,28,-10
69,OKC,OKC vs. DAL,12/31/2019,,W,48,106,39,91,42.9,6,27,22.2,22,28,78.6,18,38,56,18,12,7,5,21,5
70,PHI,PHI @ IND,12/31/2019,,L,48,97,37,91,40.7,6,29,20.7,17,20,85.0,14,33,47,24,15,4,6,22,-18
71,IND,IND @ NOP,12/28/2019,,L,48,98,33,85,38.8,6,28,21.4,26,29,89.7,12,34,46,17,18,6,2,16,-22
72,UTA,UTA @ ATL,12/19/2019,,W,48,111,39,83,47.0,6,24,25.0,27,38,71.1,13,40,53,18,19,8,6,17,5
73,DET,DET vs. TOR,12/18/2019,,L,48,99,39,87,44.8,6,35,17.1,15,22,68.2,10,38,48,19,15,7,6,17,-13
74,GSW,GSW vs. SAC,12/15/2019,,L,48,79,30,76,39.5,6,25,24.0,13,18,72.2,7,18,25,24,21,14,1,17,-21
75,OKC,OKC @ DEN,12/14/2019,,L,48,102,38,81,46.9,6,23,26.1,20,23,87.0,7,30,37,22,15,7,3,23,-8
76,ATL,ATL vs. IND,12/13/2019,,L,48,100,39,94,41.5,6,28,21.4,16,23,69.6,12,38,50,24,15,6,4,20,-10
77,CHA,CHA @ CHI,12/13/2019,,W,48,83,30,79,38.0,6,31,19.4,17,21,81.0,11,49,60,21,21,9,5,16,10
78,MIN,MIN @ PHX,12/09/2019,,L,48,109,40,85,47.1,6,22,27.3,23,29,79.3,11,34,45,14,17,6,7,23,-16
79,DEN,DEN vs. LAL,12/03/2019,,L,48,96,37,91,40.7,6,29,20.7,16,17,94.1,7,28,35,26,11,9,4,25,-9
80,GSW,GSW @ ORL,12/01/2019,,L,48,96,36,91,39.6,6,23,26.1,18,23,78.3,15,31,46,21,12,6,5,17,-4
81,IND,IND vs. ATL,11/29/2019,,W,53,105,39,92,42.4,6,26,23.1,21,28,75.0,9,33,42,19,16,12,6,20,1
82,DEN,DEN vs. WAS,11/26/2019,,W,48,117,47,90,52.2,6,24,25.0,17,23,73.9,10,48,58,31,21,8,6,20,13
83,MIA,MIA @ PHI,11/23/2019,,L,48,86,30,75,40.0,6,24,25.0,20,27,74.1,9,29,38,12,18,6,4,16,-27
84,SAS,SAS @ PHI,11/22/2019,,L,48,104,43,85,50.6,6,18,33.3,12,16,75.0,3,29,32,21,11,6,3,15,-11
85,CLE,CLE vs. PHI,11/17/2019,,L,48,95,34,90,37.8,6,25,24.0,21,24,87.5,11,31,42,14,15,9,5,21,-19
86,ATL,ATL @ LAC,11/16/2019,,L,48,101,34,90,37.8,6,24,25.0,27,37,73.0,14,24,38,19,19,11,10,27,-49
87,NYK,NYK vs. CHA,11/16/2019,,L,48,102,39,86,45.3,6,20,30.0,18,23,78.3,13,35,48,22,11,5,1,21,-1
88,MIL,MIL vs. CHI,11/14/2019,,W,48,124,42,88,47.7,6,33,18.2,34,47,72.3,17,41,58,24,22,9,4,22,9
89,OKC,OKC @ IND,11/12/2019,,L,48,85,29,82,35.4,6,25,24.0,21,24,87.5,9,31,40,19,15,9,4,16,-26
90,UTA,UTA vs. BKN,11/12/2019,,W,48,119,43,92,46.7,6,26,23.1,27,35,77.1,11,35,46,16,11,7,4,18,5
91,MIN,MIN vs. DEN,11/10/2019,,L,53,98,34,97,35.1,6,45,13.3,24,33,72.7,15,38,53,22,13,9,10,23,-2
92,MIA,MIA @ LAL,11/08/2019,,L,48,80,28,80,35.0,6,35,17.1,18,24,75.0,8,29,37,18,13,9,2,12,-15
93,CLE,CLE @ WAS,11/08/2019,,W,48,113,41,90,45.6,6,27,22.2,25,29,86.2,17,31,48,18,13,10,5,17,13
94,CHA,CHA vs. BOS,11/07/2019,,L,48,87,33,86,38.4,6,31,19.4,15,21,71.4,9,40,49,21,21,7,9,19,-21
95,ATL,ATL vs. CHI,11/06/2019,,L,48,93,30,74,40.5,6,30,20.0,27,35,77.1,6,35,41,18,24,7,3,26,-20
96,ORL,ORL @ DAL,11/06/2019,,L,48,106,39,80,48.8,6,24,25.0,22,28,78.6,10,34,44,25,18,14,10,30,-1
97,LAL,LAL @ SAS,11/03/2019,,W,48,103,42,87,48.3,6,24,25.0,13,19,68.4,7,39,46,21,18,8,10,22,7
98,SAS,SAS vs. LAL,11/03/2019,,L,48,96,33,83,39.8,6,25,24.0,24,29,82.8,8,39,47,23,18,11,4,18,-7
99,ORL,ORL vs. DEN,11/02/2019,,L,48,87,37,86,43.0,6,29,20.7,7,11,63.6,10,37,47,22,16,8,7,25,-4
100,DET,DET @ CHI,11/01/2019,,L,48,106,41,85,48.2,6,29,20.7,18,24,75.0,10,37,47,21,16,11,8,21,-6
101,IND,IND @ DET,10/28/2019,,L,48,94,39,94,41.5,6,21,28.6,10,13,76.9,13,32,45,24,8,11,4,18,-2
102,UTA,UTA vs. OKC,10/23/2019,,W,48,100,40,90,44.4,6,24,25.0,14,20,70.0,11,38,49,15,11,4,5,31,5
103,DEN,DEN @ UTA,02/05/2020,,W,48,98,39,90,43.3,7,30,23.3,13,18,72.2,13,39,52,23,11,8,5,17,3
104,IND,IND vs. DAL,02/03/2020,,L,48,103,44,96,45.8,7,34,20.6,8,11,72.7,8,32,40,28,4,7,6,18,-9
105,NYK,NYK @ IND,02/01/2020,,W,48,92,34,82,41.5,7,26,26.9,17,23,73.9,14,43,57,19,13,5,1,20,7
106,MIN,MIN @ LAC,02/01/2020,,L,48,106,34,84,40.5,7,39,17.9,31,37,83.8,6,38,44,24,17,9,4,20,-12
107,PHI,PHI @ BOS,02/01/2020,,L,48,95,31,84,36.9,7,33,21.2,26,31,83.9,13,34,47,15,14,6,3,27,-21
108,OKC,OKC @ PHX,01/31/2020,,W,48,111,42,97,43.3,7,31,22.6,20,22,90.9,15,26,41,26,14,13,4,24,4
109,IND,IND vs. CHI,01/29/2020,,W,53,115,46,89,51.7,7,27,25.9,16,22,72.7,13,33,46,26,19,8,2,14,9
110,DAL,DAL vs. PHX,01/28/2020,,L,48,104,37,83,44.6,7,33,21.2,23,27,85.2,8,25,33,19,17,6,0,18,-29
111,ORL,ORL vs. LAC,01/26/2020,,L,48,97,34,95,35.8,7,32,21.9,22,32,68.8,16,28,44,27,7,9,7,23,-15
112,LAL,LAL @ BOS,01/20/2020,,L,48,107,39,89,43.8,7,26,26.9,22,29,75.9,12,24,36,22,15,5,8,23,-32
113,IND,IND @ UTA,01/20/2020,,L,48,88,39,93,41.9,7,26,26.9,3,7,42.9,9,21,30,23,14,15,9,14,-30
114,OKC,OKC vs. POR,01/18/2020,,W,48,119,43,83,51.8,7,22,31.8,26,36,72.2,12,36,48,25,13,5,4,20,13
115,IND,IND @ MIN,01/15/2020,,W,48,104,44,85,51.8,7,23,30.4,9,12,75.0,7,38,45,27,15,7,3,15,5
116,CLE,CLE @ LAL,01/13/2020,,L,48,99,38,85,44.7,7,25,28.0,16,24,66.7,10,30,40,21,20,4,1,22,-29
117,SAS,SAS @ TOR,01/12/2020,,W,48,105,38,87,43.7,7,32,21.9,22,30,73.3,9,42,51,24,11,6,5,11,1
118,WAS,WAS vs. UTA,01/12/2020,,L,48,116,47,93,50.5,7,22,31.8,15,17,88.2,9,28,37,28,10,5,4,18,-11
119,PHX,PHX vs. CHA,01/12/2020,,W,48,100,41,82,50.0,7,21,33.3,11,18,61.1,12,39,51,22,18,8,5,19,8
120,MIA,MIA @ BKN,01/10/2020,,L,48,113,44,85,51.8,7,29,24.1,18,21,85.7,4,36,40,26,8,6,3,20,-4
121,ATL,ATL @ WAS,01/10/2020,,L,48,101,41,89,46.1,7,29,24.1,12,24,50.0,9,47,56,19,18,5,9,26,-10
122,WAS,WAS vs. BOS,01/06/2020,,W,48,99,39,84,46.4,7,21,33.3,14,23,60.9,7,40,47,18,14,8,9,22,5
123,LAC,LAC vs. MEM,01/04/2020,,L,48,114,45,101,44.6,7,30,23.3,17,22,77.3,14,35,49,20,13,3,1,22,-26
124,MIA,MIA @ ORL,01/03/2020,,L,48,85,30,80,37.5,7,37,18.9,18,23,78.3,10,39,49,16,18,7,2,20,-20
125,DET,DET @ LAC,01/02/2020,,L,48,112,40,94,42.6,7,33,21.2,25,35,71.4,12,33,45,20,11,10,1,23,-14
126,LAL,LAL vs. PHX,01/01/2020,,W,48,117,43,90,47.8,7,28,25.0,24,34,70.6,13,32,45,25,13,9,5,17,10
127,BOS,BOS vs. TOR,12/28/2019,,L,48,97,31,78,39.7,7,32,21.9,28,36,77.8,7,24,31,18,15,11,4,17,-16
128,PHX,PHX @ GSW,12/27/2019,,L,48,96,35,75,46.7,7,33,21.2,19,24,79.2,11,38,49,22,27,6,1,21,-9
129,CHA,CHA vs. OKC,12/27/2019,,L,53,102,42,101,41.6,7,39,17.9,11,18,61.1,17,37,54,26,15,8,4,27,-2
130,WAS,WAS @ DET,12/26/2019,,L,48,102,38,92,41.3,7,24,29.2,19,27,70.4,18,26,44,18,12,7,5,25,-30
131,SAC,SAC vs. HOU,12/23/2019,,L,48,104,41,87,47.1,7,30,23.3,15,23,65.2,11,38,49,20,19,4,4,24,-9
132,WAS,WAS @ PHI,12/21/2019,,L,48,108,36,88,40.9,7,31,22.6,29,34,85.3,7,31,38,18,11,7,3,21,-17
133,ORL,ORL @ POR,12/20/2019,,L,48,103,39,106,36.8,7,28,25.0,18,26,69.2,18,30,48,21,10,14,5,16,-15
134,BKN,BKN @ SAS,12/19/2019,,L,48,105,35,83,42.2,7,36,19.4,28,30,93.3,6,41,47,16,18,9,3,21,-13
135,OKC,OKC vs. MEM,12/18/2019,,W,48,126,46,84,54.8,7,24,29.2,27,34,79.4,6,29,35,25,12,6,6,16,4
136,CLE,CLE vs. CHA,12/18/2019,,W,48,100,40,74,54.1,7,26,26.9,13,17,76.5,10,38,48,25,25,7,3,21,2
137,ORL,ORL @ UTA,12/17/2019,,L,48,102,42,93,45.2,7,35,20.0,11,15,73.3,4,37,41,21,3,6,5,18,-7
138,DEN,DEN vs. OKC,12/14/2019,,W,48,110,43,85,50.6,7,27,25.9,17,23,73.9,10,34,44,30,16,6,3,23,8
139,IND,IND @ ATL,12/13/2019,,W,48,110,46,92,50.0,7,22,31.8,11,15,73.3,6,40,46,28,15,7,0,21,10
140,PHI,PHI vs. NOP,12/13/2019,,W,48,116,43,87,49.4,7,20,35.0,23,34,67.6,9,38,47,24,11,7,8,24,7
141,CHI,CHI vs. CHA,12/13/2019,,L,48,73,27,90,30.0,7,34,20.6,12,14,85.7,11,34,45,20,14,11,7,20,-10
142,NYK,NYK @ POR,12/10/2019,,L,48,87,32,91,35.2,7,38,18.4,16,26,61.5,11,36,47,16,11,5,3,18,-28
143,DEN,DEN @ PHI,12/10/2019,,L,48,92,37,85,43.5,7,27,25.9,11,12,91.7,5,33,38,29,14,12,9,14,-5
144,CLE,CLE @ BOS,12/09/2019,,L,48,88,36,91,39.6,7,31,22.6,9,19,47.4,18,27,45,18,18,8,2,11,-22
145,TOR,TOR @ CHI,12/09/2019,,W,48,93,34,90,37.8,7,29,24.1,18,26,69.2,14,40,54,19,17,8,9,12,1
146,BKN,BKN vs. DEN,12/08/2019,,W,48,105,40,87,46.0,7,28,25.0,18,23,78.3,10,38,48,25,13,5,1,15,3
147,MEM,MEM @ CHI,12/04/2019,,L,48,99,37,96,38.5,7,30,23.3,18,21,85.7,11,35,46,24,14,14,6,28,-7
148,POR,POR @ LAC,12/03/2019,,L,48,97,39,91,42.9,7,27,25.9,12,15,80.0,12,37,49,20,13,5,6,23,-20
149,LAL,LAL @ DEN,12/03/2019,,W,48,105,39,84,46.4,7,24,29.2,20,30,66.7,14,42,56,24,16,8,5,23,9
150,CHA,CHA vs. PHX,12/02/2019,,L,48,104,38,84,45.2,7,25,28.0,21,26,80.8,14,39,53,27,19,4,7,23,-5
151,LAL,LAL vs. DAL,12/01/2019,,L,48,100,40,87,46.0,7,27,25.9,13,16,81.3,9,36,45,25,17,9,3,14,-14
152,SAS,SAS @ DET,12/01/2019,,L,48,98,36,88,40.9,7,26,26.9,19,22,86.4,7,24,31,20,8,11,6,15,-34
153,ORL,ORL vs. TOR,11/29/2019,,L,48,83,27,78,34.6,7,29,24.1,22,27,81.5,13,39,52,17,24,10,11,19,-7
154,PHI,PHI @ NYK,11/29/2019,,W,48,101,31,72,43.1,7,26,26.9,32,40,80.0,8,38,46,22,16,5,10,23,6
155,CHA,CHA vs. DET,11/27/2019,,W,48,102,39,88,44.3,7,30,23.3,17,20,85.0,10,31,41,27,4,3,7,18,1
156,BOS,BOS vs. SAC,11/25/2019,,W,48,103,38,85,44.7,7,30,23.3,20,23,87.0,11,27,38,20,12,10,4,16,1
157,BOS,BOS @ DEN,11/22/2019,,L,48,92,33,81,40.7,7,27,25.9,19,23,82.6,5,35,40,21,13,12,6,19,-4
158,DEN,DEN vs. BOS,11/22/2019,,W,48,96,39,88,44.3,7,28,25.0,11,13,84.6,11,37,48,24,18,7,5,17,4
159,OKC,OKC @ LAC,11/18/2019,,L,48,88,28,75,37.3,7,27,25.9,25,28,89.3,9,36,45,17,17,12,4,19,-2
160,GSW,GSW @ NOP,11/17/2019,,L,48,100,37,91,40.7,7,25,28.0,19,23,82.6,9,34,43,23,12,7,3,19,-8
161,IND,IND vs. OKC,11/12/2019,,W,48,111,46,94,48.9,7,23,30.4,12,13,92.3,11,39,50,21,15,6,4,20,26
162,GSW,GSW @ OKC,11/09/2019,,L,48,108,42,85,49.4,7,22,31.8,17,17,100.0,6,28,34,22,15,9,6,18,-6
163,ORL,ORL vs. MEM,11/08/2019,,W,48,118,44,93,47.3,7,28,25.0,23,27,85.2,12,45,57,24,9,10,10,17,32
164,WAS,WAS vs. CLE,11/08/2019,,L,48,100,45,96,46.9,7,31,22.6,3,6,50.0,17,30,47,26,19,5,5,24,-13
165,LAC,LAC vs. UTA,11/03/2019,,W,48,105,36,92,39.1,7,32,21.9,26,34,76.5,18,36,54,15,9,7,6,25,11
166,ATL,ATL vs. MIA,10/31/2019,,L,48,97,36,88,40.9,7,34,20.6,18,26,69.2,16,34,50,20,16,5,5,15,-9
167,SAS,SAS @ LAC,10/31/2019,,L,48,97,36,80,45.0,7,21,33.3,18,27,66.7,9,40,49,15,19,6,5,28,-6
168,DEN,DEN @ NOP,10/31/2019,,L,48,107,43,89,48.3,7,26,26.9,14,16,87.5,5,30,35,24,15,5,3,24,-15
169,NYK,NYK @ ORL,10/30/2019,,L,48,83,31,82,37.8,7,31,22.6,14,20,70.0,10,34,44,19,11,1,10,15,-12
170,MEM,MEM @ LAL,10/29/2019,,L,48,91,31,95,32.6,7,34,20.6,22,23,95.7,13,33,46,20,21,10,3,27,-29
171,LAL,LAL vs. MEM,10/29/2019,,W,48,120,40,86,46.5,7,26,26.9,33,39,84.6,10,44,54,25,18,9,8,19,29
172,SAS,SAS vs. POR,10/28/2019,,W,48,113,41,85,48.2,7,22,31.8,24,32,75.0,7,43,50,25,18,5,9,19,3
173,SAC,SAC @ UTA,10/26/2019,,L,48,81,30,81,37.0,7,26,26.9,14,17,82.4,6,25,31,16,18,5,3,19,-32
174,NYK,NYK vs. BOS,10/26/2019,,L,48,95,31,82,37.8,7,27,25.9,26,34,76.5,16,39,55,15,24,7,4,26,-23
175,DEN,DEN vs. PHX,10/25/2019,,W,53,108,36,92,39.1,7,27,25.9,29,36,80.6,8,37,45,21,14,7,12,26,1
176,BOS,BOS @ PHI,10/23/2019,,L,48,93,33,90,36.7,7,26,26.9,20,34,58.8,10,31,41,18,11,4,2,29,-14
177,POR,POR vs. DEN,10/23/2019,,L,48,100,36,87,41.4,7,28,25.0,21,23,91.3,13,35,48,13,20,9,4,25,-8
178,SAS,SAS vs. NYK,10/23/2019,,W,48,120,42,83,50.6,7,21,33.3,29,36,80.6,10,41,51,22,21,6,5,18,9
179,PHI,PHI vs. BOS,10/23/2019,,W,48,107,37,85,43.5,7,29,24.1,26,36,72.2,12,50,62,24,17,6,7,34,14
180,MIA,MIA vs. MEM,10/23/2019,,W,48,120,40,85,47.1,7,18,38.9,33,39,84.6,11,40,51,18,21,9,8,33,19
181,DET,DET @ MEM,02/03/2020,,L,48,82,34,98,34.7,8,26,30.8,6,9,66.7,16,35,51,21,16,6,2,13,-14
182,BOS,BOS vs. PHI,02/01/2020,,W,48,116,38,80,47.5,8,30,26.7,32,41,78.0,9,33,42,15,11,9,2,20,21
183,IND,IND vs. NYK,02/01/2020,,L,48,85,32,76,42.1,8,24,33.3,13,21,61.9,4,30,34,21,11,4,1,20,-7
184,SAS,SAS vs. UTA,01/29/2020,,W,48,127,46,82,56.1,8,31,25.8,27,30,90.0,4,31,35,23,9,5,2,27,7
185,CHA,CHA vs. NYK,01/28/2020,,W,48,97,34,88,38.6,8,32,25.0,21,27,77.8,16,35,51,22,14,5,4,14,5
186,MEM,MEM vs. PHX,01/26/2020,,W,48,114,44,84,52.4,8,19,42.1,18,26,69.2,8,38,46,25,26,10,8,27,5
187,BOS,BOS @ NOP,01/26/2020,,L,48,108,41,89,46.1,8,33,24.2,18,22,81.8,7,30,37,21,17,6,5,29,-15
188,CHI,CHI vs. SAC,01/24/2020,,L,48,81,31,79,39.2,8,37,21.6,11,14,78.6,8,35,43,23,21,6,4,21,-17
189,PHX,PHX @ SAS,01/24/2020,,W,48,103,39,84,46.4,8,29,27.6,17,21,81.0,10,32,42,25,14,6,4,27,4
190,PHX,PHX vs. SAS,01/20/2020,,L,48,118,42,80,52.5,8,22,36.4,26,30,86.7,8,35,43,26,14,3,3,19,-2
191,SAS,SAS vs. ATL,01/17/2020,,L,48,120,45,98,45.9,8,29,27.6,22,23,95.7,14,34,48,28,15,12,6,27,-1
192,IND,IND vs. MIN,01/17/2020,,W,48,116,46,82,56.1,8,24,33.3,16,20,80.0,4,37,41,24,13,4,8,20,2
